case_id,resource,activity,start_time,end_time
647,Appraiser-000002,Appraise property,2023-04-06T12:37:23.603,2023-04-06T13:27:46.913
648,Loan Officer-000003,Assess loan risk,2023-04-06T13:24:10.284,2023-04-06T13:44:10.284
648,Clerk-000004,Reject application,2023-04-06T13:44:10.284,2023-04-06T13:54:10.284
651,Clerk-000001,Check application form completeness,2023-04-06T13:30:00.000,2023-04-06T13:54:40.367
651,Appraiser-000001,Appraise property,2023-04-06T13:54:40.367,2023-04-06T14:14:18.955
652,Clerk-000008,Check application form completeness,2023-04-06T14:00:00.000,2023-04-06T14:14:25.791
652,Clerk-000003,Return application back to applicant,2023-04-06T14:14:25.791,2023-04-06T14:19:25.791
651,Clerk-000006,Check credit history,2023-04-06T13:54:40.367,2023-04-06T14:25:08.096
647,AML Investigator-000001,AML check,2023-04-06T12:45:46.323,2023-04-06T14:26:25.681
650,AML Investigator-000001,AML check,2023-04-06T14:26:25.681,2023-04-06T14:32:53.202
653,Clerk-000002,Check application form completeness,2023-04-06T14:30:00.000,2023-04-06T14:35:45.411
653,Clerk-000007,Return application back to applicant,2023-04-06T14:35:45.411,2023-04-06T14:40:45.411
647,Loan Officer-000004,Assess loan risk,2023-04-06T14:26:25.681,2023-04-06T14:46:25.681
650,Loan Officer-000001,Assess loan risk,2023-04-06T14:32:53.202,2023-04-06T14:52:53.202
650,Loan Officer-000003,Design loan offer,2023-04-06T14:52:53.202,2023-04-06T14:54:07.018
647,Loan Officer-000002,Design loan offer,2023-04-06T14:46:25.681,2023-04-06T14:56:09.907
651,AML Investigator-000001,AML check,2023-04-06T14:32:53.202,2023-04-07T07:01:43.145
654,Clerk-000005,Check application form completeness,2023-04-06T15:00:00.000,2023-04-07T07:06:19.305
650,Senior Officer-000001,Approve loan offer,2023-04-06T14:54:07.018,2023-04-07T07:14:07.018
647,Senior Officer-000002,Approve loan offer,2023-04-06T14:56:09.907,2023-04-07T07:16:09.907
650,Clerk-000001,Approve application,2023-04-07T07:14:07.018,2023-04-07T07:19:07.018
652,Applicant-000001,Applicant completes form,2023-04-06T14:19:25.791,2023-04-07T07:19:25.791
647,Clerk-000008,Approve application,2023-04-07T07:16:09.907,2023-04-07T07:21:09.907
651,Loan Officer-000004,Assess loan risk,2023-04-07T07:01:43.145,2023-04-07T07:21:43.145
652,Clerk-000003,Check application form completeness,2023-04-07T07:19:25.791,2023-04-07T07:22:34.006
652,Appraiser-000001,Appraise property,2023-04-07T07:22:34.006,2023-04-07T07:25:22.834
654,Appraiser-000002,Appraise property,2023-04-07T07:06:19.305,2023-04-07T07:25:36.731
651,Loan Officer-000001,Design loan offer,2023-04-07T07:21:43.145,2023-04-07T07:28:30.090
652,Clerk-000006,Check credit history,2023-04-07T07:22:34.006,2023-04-07T07:36:19.461
651,Senior Officer-000001,Approve loan offer,2023-04-07T07:28:30.090,2023-04-07T07:48:30.090
654,AML Investigator-000001,AML check,2023-04-07T07:06:19.305,2023-04-07T07:51:26.583
651,Clerk-000007,Cancel application,2023-04-07T07:48:30.090,2023-04-07T07:53:30.090
649,AML Investigator-000002,AML check,2023-04-06T12:32:26.487,2023-04-07T07:54:22.061
655,Clerk-000002,Check application form completeness,2023-04-07T07:30:00.000,2023-04-07T07:56:00.886
654,Clerk-000004,Check credit history,2023-04-07T07:06:19.305,2023-04-07T07:56:04.519
652,AML Investigator-000001,AML check,2023-04-07T07:51:26.583,2023-04-07T08:02:08.102
655,Appraiser-000001,Appraise property,2023-04-07T07:56:00.886,2023-04-07T08:02:36.554
649,Loan Officer-000003,Assess loan risk,2023-04-07T07:54:22.061,2023-04-07T08:14:22.061
655,AML Investigator-000002,AML check,2023-04-07T07:56:00.886,2023-04-07T08:15:21.513
654,Loan Officer-000002,Assess loan risk,2023-04-07T07:56:04.519,2023-04-07T08:16:04.519
653,Applicant-000001,Applicant completes form,2023-04-07T07:19:25.791,2023-04-07T08:19:25.791
652,Loan Officer-000004,Assess loan risk,2023-04-07T08:02:08.102,2023-04-07T08:22:08.102
649,Loan Officer-000001,Design loan offer,2023-04-07T08:14:22.061,2023-04-07T08:22:24.710
653,Clerk-000003,Check application form completeness,2023-04-07T08:19:25.791,2023-04-07T08:24:27.050
654,Clerk-000008,Reject application,2023-04-07T08:16:04.519,2023-04-07T08:26:04.519
653,Clerk-000007,Check credit history,2023-04-07T08:24:27.050,2023-04-07T08:31:39.762
652,Clerk-000006,Reject application,2023-04-07T08:22:08.102,2023-04-07T08:32:08.102
653,AML Investigator-000001,AML check,2023-04-07T08:24:27.050,2023-04-07T08:32:19.460
653,Appraiser-000002,Appraise property,2023-04-07T08:24:27.050,2023-04-07T08:33:42.407
649,Senior Officer-000002,Approve loan offer,2023-04-07T08:22:24.710,2023-04-07T08:42:24.710
656,Clerk-000001,Check application form completeness,2023-04-07T08:00:00.000,2023-04-07T08:42:37.748
655,Clerk-000005,Check credit history,2023-04-07T07:56:00.886,2023-04-07T08:44:12.733
649,Clerk-000004,Cancel application,2023-04-07T08:42:24.710,2023-04-07T08:47:24.710
656,Clerk-000003,Check credit history,2023-04-07T08:42:37.748,2023-04-07T08:52:07.942
656,Appraiser-000001,Appraise property,2023-04-07T08:42:37.748,2023-04-07T08:52:08.275
653,Loan Officer-000003,Assess loan risk,2023-04-07T08:33:42.407,2023-04-07T08:53:42.407
655,Loan Officer-000002,Assess loan risk,2023-04-07T08:44:12.733,2023-04-07T09:04:12.733
655,Loan Officer-000001,Design loan offer,2023-04-07T09:04:12.733,2023-04-07T09:05:17.495
653,Loan Officer-000004,Design loan offer,2023-04-07T08:53:42.407,2023-04-07T09:13:07.682
655,Senior Officer-000001,Approve loan offer,2023-04-07T09:05:17.495,2023-04-07T09:25:17.495
655,Clerk-000007,Approve application,2023-04-07T09:25:17.495,2023-04-07T09:30:17.495
656,AML Investigator-000002,AML check,2023-04-07T08:42:37.748,2023-04-07T09:31:00.203
653,Senior Officer-000002,Approve loan offer,2023-04-07T09:13:07.682,2023-04-07T09:33:07.682
653,Clerk-000001,Approve application,2023-04-07T09:33:07.682,2023-04-07T09:38:07.682
656,Loan Officer-000003,Assess loan risk,2023-04-07T09:31:00.203,2023-04-07T09:51:00.203
659,Clerk-000006,Check application form completeness,2023-04-07T09:30:00.000,2023-04-07T09:54:38.782
659,Clerk-000004,Return application back to applicant,2023-04-07T09:54:38.782,2023-04-07T09:59:38.782
657,Clerk-000002,Check application form completeness,2023-04-07T08:30:00.000,2023-04-07T10:00:23.868
656,Clerk-000005,Reject application,2023-04-07T09:51:00.203,2023-04-07T10:01:00.203
660,Clerk-000003,Check application form completeness,2023-04-07T10:00:00.000,2023-04-07T10:10:40.393
658,Clerk-000008,Check application form completeness,2023-04-07T09:00:00.000,2023-04-07T10:17:47.874
660,Appraiser-000001,Appraise property,2023-04-07T10:10:40.393,2023-04-07T10:26:11.891
657,Appraiser-000002,Appraise property,2023-04-07T10:00:23.868,2023-04-07T10:32:45.403
658,Appraiser-000001,Appraise property,2023-04-07T10:26:11.891,2023-04-07T10:33:56.807
657,Clerk-000007,Check credit history,2023-04-07T10:00:23.868,2023-04-07T10:40:52.936
657,AML Investigator-000001,AML check,2023-04-07T10:00:23.868,2023-04-07T10:40:56.583
658,Clerk-000006,Check credit history,2023-04-07T10:17:47.874,2023-04-07T10:42:41.565
659,Applicant-000001,Applicant completes form,2023-04-07T09:59:38.782,2023-04-07T10:59:38.782
657,Loan Officer-000002,Assess loan risk,2023-04-07T10:40:56.583,2023-04-07T11:00:56.583
659,Clerk-000002,Check application form completeness,2023-04-07T10:59:38.782,2023-04-07T11:06:04.577
658,AML Investigator-000001,AML check,2023-04-07T10:40:56.583,2023-04-07T11:06:18.652
660,Clerk-000001,Check credit history,2023-04-07T10:10:40.393,2023-04-07T11:12:36.866
661,Clerk-000004,Check application form completeness,2023-04-07T10:30:00.000,2023-04-07T11:22:28.047
659,Appraiser-000002,Appraise property,2023-04-07T11:06:04.577,2023-04-07T11:22:38.978
661,Appraiser-000001,Appraise property,2023-04-07T11:22:28.047,2023-04-07T11:23:49.419
658,Loan Officer-000004,Assess loan risk,2023-04-07T11:06:18.652,2023-04-07T11:26:18.652
658,Loan Officer-000003,Design loan offer,2023-04-07T11:26:18.652,2023-04-07T11:34:13.648
661,Clerk-000008,Check credit history,2023-04-07T11:22:28.047,2023-04-07T11:35:25.110
657,Loan Officer-000001,Design loan offer,2023-04-07T11:00:56.583,2023-04-07T11:38:53.943
663,Clerk-000007,Check application form completeness,2023-04-07T11:30:00.000,2023-04-07T11:41:58.555
662,Clerk-000005,Check application form completeness,2023-04-07T11:00:00.000,2023-04-07T11:45:28.447
660,AML Investigator-000002,AML check,2023-04-07T10:10:40.393,2023-04-07T11:48:55.193
659,AML Investigator-000001,AML check,2023-04-07T11:06:18.652,2023-04-07T11:53:27.264
658,Senior Officer-000001,Approve loan offer,2023-04-07T11:34:13.648,2023-04-07T11:54:13.648
662,Appraiser-000001,Appraise property,2023-04-07T11:45:28.447,2023-04-07T11:55:06.512
662,AML Investigator-000001,AML check,2023-04-07T11:53:27.264,2023-04-07T11:55:25.622
657,Senior Officer-000002,Approve loan offer,2023-04-07T11:38:53.943,2023-04-07T11:58:53.943
658,Clerk-000001,Cancel application,2023-04-07T11:54:13.648,2023-04-07T11:59:13.648
664,Clerk-000008,Check application form completeness,2023-04-07T12:00:00.000,2023-04-07T12:01:13.656
663,AML Investigator-000001,AML check,2023-04-07T11:55:25.622,2023-04-07T12:03:23.246
657,Clerk-000004,Cancel application,2023-04-07T11:58:53.943,2023-04-07T12:03:53.943
664,AML Investigator-000001,AML check,2023-04-07T12:03:23.246,2023-04-07T12:06:31.144
660,Loan Officer-000002,Assess loan risk,2023-04-07T11:48:55.193,2023-04-07T12:08:55.193
664,Clerk-000007,Check credit history,2023-04-07T12:01:13.656,2023-04-07T12:09:39.617
660,Loan Officer-000004,Design loan offer,2023-04-07T12:08:55.193,2023-04-07T12:10:21.424
663,Clerk-000006,Check credit history,2023-04-07T11:41:58.555,2023-04-07T12:10:26.425
663,Appraiser-000002,Appraise property,2023-04-07T11:41:58.555,2023-04-07T12:11:19.594
661,AML Investigator-000002,AML check,2023-04-07T11:48:55.193,2023-04-07T12:22:33.984
660,Senior Officer-000001,Approve loan offer,2023-04-07T12:10:21.424,2023-04-07T12:30:21.424
663,Loan Officer-000003,Assess loan risk,2023-04-07T12:11:19.594,2023-04-07T12:31:19.594
660,Clerk-000001,Cancel application,2023-04-07T12:30:21.424,2023-04-07T12:35:21.424
665,Clerk-000005,Check application form completeness,2023-04-07T12:30:00.000,2023-04-07T12:41:19.091
663,Clerk-000008,Reject application,2023-04-07T12:31:19.594,2023-04-07T12:41:19.594
661,Loan Officer-000001,Assess loan risk,2023-04-07T12:22:33.984,2023-04-07T12:42:33.984
662,Clerk-000002,Check credit history,2023-04-07T11:45:28.447,2023-04-07T12:44:29.135
664,Appraiser-000001,Appraise property,2023-04-07T12:01:13.656,2023-04-07T12:45:53.084
661,Loan Officer-000002,Design loan offer,2023-04-07T12:42:33.984,2023-04-07T12:52:44.873
665,Appraiser-000002,Appraise property,2023-04-07T12:41:19.091,2023-04-07T12:58:14.386
662,Loan Officer-000004,Assess loan risk,2023-04-07T12:44:29.135,2023-04-07T13:04:29.135
659,Clerk-000003,Check credit history,2023-04-07T11:06:04.577,2023-04-07T13:04:59.415
664,Loan Officer-000003,Assess loan risk,2023-04-07T12:45:53.084,2023-04-07T13:05:53.084
666,Clerk-000007,Check application form completeness,2023-04-07T13:00:00.000,2023-04-07T13:07:10.529
661,Senior Officer-000002,Approve loan offer,2023-04-07T12:52:44.873,2023-04-07T13:12:44.873
662,Clerk-000006,Reject application,2023-04-07T13:04:29.135,2023-04-07T13:14:29.135
664,Clerk-000001,Reject application,2023-04-07T13:05:53.084,2023-04-07T13:15:53.084
666,AML Investigator-000002,AML check,2023-04-07T13:07:10.529,2023-04-07T13:16:02.449
661,Clerk-000008,Cancel application,2023-04-07T13:12:44.873,2023-04-07T13:17:44.873
665,AML Investigator-000001,AML check,2023-04-07T12:41:19.091,2023-04-07T13:22:32.457
659,Loan Officer-000001,Assess loan risk,2023-04-07T13:04:59.415,2023-04-07T13:24:59.415
659,Loan Officer-000002,Design loan offer,2023-04-07T13:24:59.415,2023-04-07T13:26:35.138
667,Clerk-000002,Check application form completeness,2023-04-07T13:30:00.000,2023-04-07T13:34:16.862
667,Appraiser-000002,Appraise property,2023-04-07T13:34:16.862,2023-04-07T13:37:57.744
666,Appraiser-000001,Appraise property,2023-04-07T13:07:10.529,2023-04-07T13:39:13.697
659,Senior Officer-000001,Approve loan offer,2023-04-07T13:26:35.138,2023-04-07T13:46:35.138
666,Clerk-000005,Check credit history,2023-04-07T13:07:10.529,2023-04-07T13:46:54.022
659,Clerk-000007,Cancel application,2023-04-07T13:46:35.138,2023-04-07T13:51:35.138
668,Clerk-000006,Check application form completeness,2023-04-07T14:00:00.000,2023-04-07T14:04:25.035
668,AML Investigator-000001,AML check,2023-04-07T14:04:25.035,2023-04-07T14:06:07.551
666,Loan Officer-000004,Assess loan risk,2023-04-07T13:46:54.022,2023-04-07T14:06:54.022
667,AML Investigator-000002,AML check,2023-04-07T13:34:16.862,2023-04-07T14:13:48.075
666,Loan Officer-000003,Design loan offer,2023-04-07T14:06:54.022,2023-04-07T14:18:58.838
668,Appraiser-000002,Appraise property,2023-04-07T14:04:25.035,2023-04-07T14:25:41.792
667,Clerk-000003,Check credit history,2023-04-07T13:34:16.862,2023-04-07T14:36:38.435
666,Senior Officer-000002,Approve loan offer,2023-04-07T14:18:58.838,2023-04-07T14:38:58.838
666,Clerk-000002,Approve application,2023-04-07T14:38:58.838,2023-04-07T14:43:58.838
668,Clerk-000001,Check credit history,2023-04-07T14:04:25.035,2023-04-07T14:56:21.961
667,Loan Officer-000001,Assess loan risk,2023-04-07T14:36:38.435,2023-04-07T14:56:38.435
667,Loan Officer-000004,Design loan offer,2023-04-07T14:56:38.435,2023-04-10T07:03:54.370
665,Clerk-000004,Check credit history,2023-04-07T12:41:19.091,2023-04-10T07:08:51.365
670,Clerk-000005,Check application form completeness,2023-04-07T15:00:00.000,2023-04-10T07:12:16.821
668,Loan Officer-000002,Assess loan risk,2023-04-07T14:56:21.961,2023-04-10T07:16:21.961
669,Clerk-000008,Check application form completeness,2023-04-07T14:30:00.000,2023-04-10T07:17:38.506
670,AML Investigator-000001,AML check,2023-04-10T07:12:16.821,2023-04-10T07:19:30.685
669,AML Investigator-000002,AML check,2023-04-10T07:17:38.506,2023-04-10T07:21:15.696
668,Loan Officer-000001,Design loan offer,2023-04-10T07:16:21.961,2023-04-10T07:22:06.323
669,Appraiser-000002,Appraise property,2023-04-10T07:17:38.506,2023-04-10T07:23:21.296
667,Senior Officer-000001,Approve loan offer,2023-04-10T07:03:54.370,2023-04-10T07:23:54.370
670,Appraiser-000001,Appraise property,2023-04-10T07:12:16.821,2023-04-10T07:25:38.575
665,Loan Officer-000003,Assess loan risk,2023-04-10T07:08:51.365,2023-04-10T07:28:51.365
667,Clerk-000003,Cancel application,2023-04-10T07:23:54.370,2023-04-10T07:28:54.370
665,Clerk-000002,Reject application,2023-04-10T07:28:51.365,2023-04-10T07:38:51.365
668,Senior Officer-000002,Approve loan offer,2023-04-10T07:22:06.323,2023-04-10T07:42:06.323
671,Clerk-000001,Check application form completeness,2023-04-10T07:30:00.000,2023-04-10T07:43:29.734
668,Clerk-000004,Approve application,2023-04-10T07:42:06.323,2023-04-10T07:47:06.323
671,Clerk-000005,Check credit history,2023-04-10T07:43:29.734,2023-04-10T07:55:32.023
671,AML Investigator-000001,AML check,2023-04-10T07:43:29.734,2023-04-10T07:57:21.166
670,Clerk-000007,Check credit history,2023-04-10T07:12:16.821,2023-04-10T07:59:23.826
671,Appraiser-000002,Appraise property,2023-04-10T07:43:29.734,2023-04-10T08:02:59.928
672,Clerk-000008,Check application form completeness,2023-04-10T08:00:00.000,2023-04-10T08:11:24.810
672,Appraiser-000001,Appraise property,2023-04-10T08:11:24.810,2023-04-10T08:12:41.678
670,Loan Officer-000004,Assess loan risk,2023-04-10T07:59:23.826,2023-04-10T08:19:23.826
672,AML Investigator-000002,AML check,2023-04-10T08:11:24.810,2023-04-10T08:19:58.377
671,Loan Officer-000002,Assess loan risk,2023-04-10T08:02:59.928,2023-04-10T08:22:59.928
671,Clerk-000002,Reject application,2023-04-10T08:22:59.928,2023-04-10T08:32:59.928
670,Loan Officer-000001,Design loan offer,2023-04-10T08:19:23.826,2023-04-10T08:33:05.954
673,Clerk-000001,Check application form completeness,2023-04-10T08:30:00.000,2023-04-10T08:41:30.285
673,Clerk-000004,Check credit history,2023-04-10T08:41:30.285,2023-04-10T08:46:25.939
670,Senior Officer-000001,Approve loan offer,2023-04-10T08:33:05.954,2023-04-10T08:53:05.954
673,Appraiser-000002,Appraise property,2023-04-10T08:41:30.285,2023-04-10T08:55:12.940
670,Clerk-000005,Cancel application,2023-04-10T08:53:05.954,2023-04-10T08:58:05.954
669,Clerk-000006,Check credit history,2023-04-10T07:17:38.506,2023-04-10T09:01:31.303
674,Clerk-000007,Check application form completeness,2023-04-10T09:00:00.000,2023-04-10T09:06:21.566
669,Loan Officer-000003,Assess loan risk,2023-04-10T09:01:31.303,2023-04-10T09:21:31.303
669,Clerk-000002,Reject application,2023-04-10T09:21:31.303,2023-04-10T09:31:31.303
675,Clerk-000001,Check application form completeness,2023-04-10T09:30:00.000,2023-04-10T09:32:41.351
674,Appraiser-000001,Appraise property,2023-04-10T09:06:21.566,2023-04-10T09:39:49.295
675,Appraiser-000002,Appraise property,2023-04-10T09:32:41.351,2023-04-10T09:43:50.581
672,Clerk-000003,Check credit history,2023-04-10T08:11:24.810,2023-04-10T10:00:05.612
674,AML Investigator-000002,AML check,2023-04-10T09:06:21.566,2023-04-10T10:04:16.725
674,Clerk-000008,Check credit history,2023-04-10T09:06:21.566,2023-04-10T10:12:55.797
676,Clerk-000005,Check application form completeness,2023-04-10T10:00:00.000,2023-04-10T10:18:36.157
672,Loan Officer-000004,Assess loan risk,2023-04-10T10:00:05.612,2023-04-10T10:20:05.612
675,AML Investigator-000002,AML check,2023-04-10T10:04:16.725,2023-04-10T10:20:07.788
676,Clerk-000006,Check credit history,2023-04-10T10:18:36.157,2023-04-10T10:24:37.092
677,Clerk-000007,Check application form completeness,2023-04-10T10:30:00.000,2023-04-10T10:31:10.342
674,Loan Officer-000002,Assess loan risk,2023-04-10T10:12:55.797,2023-04-10T10:32:55.797
676,AML Investigator-000002,AML check,2023-04-10T10:20:07.788,2023-04-10T10:35:22.768
675,Clerk-000004,Check credit history,2023-04-10T09:32:41.351,2023-04-10T10:35:34.527
672,Loan Officer-000001,Design loan offer,2023-04-10T10:20:05.612,2023-04-10T10:38:21.920
677,AML Investigator-000002,AML check,2023-04-10T10:35:22.768,2023-04-10T10:42:53.691
675,Loan Officer-000004,Assess loan risk,2023-04-10T10:35:34.527,2023-04-10T10:55:34.527
672,Senior Officer-000002,Approve loan offer,2023-04-10T10:38:21.920,2023-04-10T10:58:21.920
674,Loan Officer-000003,Design loan offer,2023-04-10T10:32:55.797,2023-04-10T11:00:26.049
677,Clerk-000002,Check credit history,2023-04-10T10:31:10.342,2023-04-10T11:02:45.668
675,Loan Officer-000002,Design loan offer,2023-04-10T10:55:34.527,2023-04-10T11:03:09.556
672,Clerk-000001,Cancel application,2023-04-10T10:58:21.920,2023-04-10T11:03:21.920
676,Appraiser-000001,Appraise property,2023-04-10T10:18:36.157,2023-04-10T11:05:11.596
677,Appraiser-000002,Appraise property,2023-04-10T10:31:10.342,2023-04-10T11:06:11.316
678,Clerk-000003,Check application form completeness,2023-04-10T11:00:00.000,2023-04-10T11:12:20.075
